Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,equals,SIMPLE_NAME, line no: 182, 1.0, 0.21705426356589147, 1.0
abs,SIMPLE_NAME, line no: 443,finCGx+=(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)) / (3 * (y0 + y1)) * da,ASSIGNMENT, line no: 447, 0.40458015267175573, 0.40458015267175573, 1.0
abs,SIMPLE_NAME, line no: 443,finCGy+=(y1 + y0 * y0 / (y0 + y1)) / 3 * da,ASSIGNMENT, line no: 448, 0.40458015267175573, 0.40458015267175573, 1.0
y0,SIMPLE_NAME, line no: 443,this.tabShift=front,ASSIGNMENT, line no: 315, 0.4015151515151515, 0.4015151515151515, 1.0
y0,SIMPLE_NAME, line no: 443,this.tabShift=front + tabLength / 2 - getLength() / 2,ASSIGNMENT, line no: 319, 0.4015151515151515, 0.4015151515151515, 1.0
y0,SIMPLE_NAME, line no: 443,this.tabShift=front + tabLength - getLength(),ASSIGNMENT, line no: 323, 0.4015151515151515, 0.4015151515151515, 1.0
y0,SIMPLE_NAME, line no: 443,finCGx+=(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)) / (3 * (y0 + y1)) * da,ASSIGNMENT, line no: 447, 0.4015151515151515, 0.4015151515151515, 1.0
y0,SIMPLE_NAME, line no: 443,finCGy+=(y1 + y0 * y0 / (y0 + y1)) / 3 * da,ASSIGNMENT, line no: 448, 0.4015151515151515, 0.4015151515151515, 1.0
y1,SIMPLE_NAME, line no: 443,this.tabShift=front,ASSIGNMENT, line no: 315, 0.4015151515151515, 0.4015151515151515, 1.0
y1,SIMPLE_NAME, line no: 443,this.tabShift=front + tabLength / 2 - getLength() / 2,ASSIGNMENT, line no: 319, 0.4015151515151515, 0.4015151515151515, 1.0
y1,SIMPLE_NAME, line no: 443,this.tabShift=front + tabLength - getLength(),ASSIGNMENT, line no: 323, 0.4015151515151515, 0.4015151515151515, 1.0
y1,SIMPLE_NAME, line no: 443,finCGx+=(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)) / (3 * (y0 + y1)) * da,ASSIGNMENT, line no: 447, 0.4015151515151515, 0.4015151515151515, 1.0
y1,SIMPLE_NAME, line no: 443,finCGy+=(y1 + y0 * y0 / (y0 + y1)) / 3 * da,ASSIGNMENT, line no: 448, 0.4015151515151515, 0.4015151515151515, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,PI,SIMPLE_NAME, line no: 22, 0.3384615384615385, 0.03076923076923077, 1.0
abs,SIMPLE_NAME, line no: 443,PI,SIMPLE_NAME, line no: 22, 0.33587786259541985, 0.030534351145038167, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,PI,SIMPLE_NAME, line no: 22, 0.33587786259541985, 0.030534351145038167, 1.0
y0,SIMPLE_NAME, line no: 443,PI,SIMPLE_NAME, line no: 22, 0.3333333333333333, 0.030303030303030304, 1.0
y1,SIMPLE_NAME, line no: 443,PI,SIMPLE_NAME, line no: 22, 0.3333333333333333, 0.030303030303030304, 1.0
0.00001,NUMBER_LITERAL, line no: 443,PI,SIMPLE_NAME, line no: 22, 0.33076923076923076, 0.03076923076923077, 1.0
abs,SIMPLE_NAME, line no: 443,Math.PI,QUALIFIED_NAME, line no: 22, 0.3282442748091603, 0.022900763358778626, 1.0
abs,SIMPLE_NAME, line no: 443,2 * Math.PI,INFIX_EXPRESSION, line no: 79, 0.3282442748091603, 0.022900763358778626, 1.0
y0,SIMPLE_NAME, line no: 443,Math.PI,QUALIFIED_NAME, line no: 22, 0.32575757575757575, 0.022727272727272728, 1.0
y0,SIMPLE_NAME, line no: 443,2 * Math.PI,INFIX_EXPRESSION, line no: 79, 0.32575757575757575, 0.022727272727272728, 1.0
y1,SIMPLE_NAME, line no: 443,Math.PI,QUALIFIED_NAME, line no: 22, 0.32575757575757575, 0.022727272727272728, 1.0
y1,SIMPLE_NAME, line no: 443,2 * Math.PI,INFIX_EXPRESSION, line no: 79, 0.32575757575757575, 0.022727272727272728, 1.0
abs,SIMPLE_NAME, line no: 443,2 * Math.PI / fins,INFIX_EXPRESSION, line no: 79, 0.32061068702290074, 0.015267175572519083, 1.0
y0,SIMPLE_NAME, line no: 443,2 * Math.PI / fins,INFIX_EXPRESSION, line no: 79, 0.3181818181818182, 0.015151515151515152, 1.0
y1,SIMPLE_NAME, line no: 443,2 * Math.PI / fins,INFIX_EXPRESSION, line no: 79, 0.3181818181818182, 0.015151515151515152, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,length,SIMPLE_NAME, line no: 213, 0.3076923076923077, 0.3, 1.0
abs,SIMPLE_NAME, line no: 443,length,SIMPLE_NAME, line no: 213, 0.3053435114503817, 0.29770992366412213, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,length,SIMPLE_NAME, line no: 213, 0.3053435114503817, 0.29770992366412213, 1.0
y0,SIMPLE_NAME, line no: 443,length,SIMPLE_NAME, line no: 213, 0.30303030303030304, 0.29545454545454547, 1.0
y1,SIMPLE_NAME, line no: 443,length,SIMPLE_NAME, line no: 213, 0.30303030303030304, 0.29545454545454547, 1.0
0.00001,NUMBER_LITERAL, line no: 443,length,SIMPLE_NAME, line no: 213, 0.3, 0.2923076923076923, 1.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,x0 * (2 * y0 + y1),INFIX_EXPRESSION, line no: 447, 0.2997416020671835, 0.4496124031007752, 0.6666666666666666
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,x1 * (y0 + 2 * y1),INFIX_EXPRESSION, line no: 447, 0.2997416020671835, 0.4496124031007752, 0.6666666666666666
abs,SIMPLE_NAME, line no: 443,length / 2,INFIX_EXPRESSION, line no: 215, 0.29770992366412213, 0.29770992366412213, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,x0 * (2 * y0 + y1),INFIX_EXPRESSION, line no: 447, 0.29743589743589743, 0.4461538461538462, 0.6666666666666666
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,x1 * (y0 + 2 * y1),INFIX_EXPRESSION, line no: 447, 0.29743589743589743, 0.4461538461538462, 0.6666666666666666
y0,SIMPLE_NAME, line no: 443,length / 2,INFIX_EXPRESSION, line no: 215, 0.29545454545454547, 0.29545454545454547, 1.0
y1,SIMPLE_NAME, line no: 443,length / 2,INFIX_EXPRESSION, line no: 215, 0.29545454545454547, 0.29545454545454547, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,x0 * (2 * y0 + y1),INFIX_EXPRESSION, line no: 447, 0.2951653944020356, 0.44274809160305345, 0.6666666666666666
y0 - y1,INFIX_EXPRESSION, line no: 443,x1 * (y0 + 2 * y1),INFIX_EXPRESSION, line no: 447, 0.2951653944020356, 0.44274809160305345, 0.6666666666666666
abs,SIMPLE_NAME, line no: 443,-length / 2,INFIX_EXPRESSION, line no: 213, 0.2900763358778626, 0.2900763358778626, 1.0
abs,SIMPLE_NAME, line no: 443,-length,PREFIX_EXPRESSION, line no: 213, 0.2900763358778626, 0.2900763358778626, 1.0
y0,SIMPLE_NAME, line no: 443,-length / 2,INFIX_EXPRESSION, line no: 213, 0.2878787878787879, 0.2878787878787879, 1.0
y0,SIMPLE_NAME, line no: 443,-length,PREFIX_EXPRESSION, line no: 213, 0.2878787878787879, 0.2878787878787879, 1.0
y1,SIMPLE_NAME, line no: 443,-length / 2,INFIX_EXPRESSION, line no: 213, 0.2878787878787879, 0.2878787878787879, 1.0
y1,SIMPLE_NAME, line no: 443,-length,PREFIX_EXPRESSION, line no: 213, 0.2878787878787879, 0.2878787878787879, 1.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,(y1 + y0 * y0 / (y0 + y1)) / 3 * da,INFIX_EXPRESSION, line no: 448, 0.27906976744186046, 0.4186046511627907, 0.6666666666666666
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,(y1 + y0 * y0 / (y0 + y1)) / 3 * da,INFIX_EXPRESSION, line no: 448, 0.27692307692307694, 0.4153846153846154, 0.6666666666666666
y0 - y1,INFIX_EXPRESSION, line no: 443,(y1 + y0 * y0 / (y0 + y1)) / 3 * da,INFIX_EXPRESSION, line no: 448, 0.2748091603053435, 0.4122137404580153, 0.6666666666666666
abs,SIMPLE_NAME, line no: 443,getTabFrontEdge() + getTabTrailingEdge(),INFIX_EXPRESSION, line no: 459, 0.25190839694656486, 0.25190839694656486, 1.0
y0,SIMPLE_NAME, line no: 443,getTabFrontEdge() + getTabTrailingEdge(),INFIX_EXPRESSION, line no: 459, 0.25, 0.25, 1.0
y1,SIMPLE_NAME, line no: 443,getTabFrontEdge() + getTabTrailingEdge(),INFIX_EXPRESSION, line no: 459, 0.25, 0.25, 1.0
abs,SIMPLE_NAME, line no: 443,(getTabFrontEdge() + getTabTrailingEdge()),PARENTHESIZED_EXPRESSION, line no: 459, 0.24427480916030533, 0.24427480916030533, 1.0
abs,SIMPLE_NAME, line no: 443,x * tabArea,INFIX_EXPRESSION, line no: 462, 0.24427480916030533, 0.24427480916030533, 1.0
abs,SIMPLE_NAME, line no: 443,y * tabArea,INFIX_EXPRESSION, line no: 463, 0.24427480916030533, 0.24427480916030533, 1.0
y0,SIMPLE_NAME, line no: 443,(getTabFrontEdge() + getTabTrailingEdge()),PARENTHESIZED_EXPRESSION, line no: 459, 0.24242424242424243, 0.24242424242424243, 1.0
y0,SIMPLE_NAME, line no: 443,x * tabArea,INFIX_EXPRESSION, line no: 462, 0.24242424242424243, 0.24242424242424243, 1.0
y0,SIMPLE_NAME, line no: 443,y * tabArea,INFIX_EXPRESSION, line no: 463, 0.24242424242424243, 0.24242424242424243, 1.0
y1,SIMPLE_NAME, line no: 443,(getTabFrontEdge() + getTabTrailingEdge()),PARENTHESIZED_EXPRESSION, line no: 459, 0.24242424242424243, 0.24242424242424243, 1.0
y1,SIMPLE_NAME, line no: 443,x * tabArea,INFIX_EXPRESSION, line no: 462, 0.24242424242424243, 0.24242424242424243, 1.0
y1,SIMPLE_NAME, line no: 443,y * tabArea,INFIX_EXPRESSION, line no: 463, 0.24242424242424243, 0.24242424242424243, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,mass,SIMPLE_NAME, line no: 418, 0.23846153846153847, 0.23846153846153847, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getComponentMass,SIMPLE_NAME, line no: 418, 0.23846153846153847, 0.23846153846153847, 1.0
abs,SIMPLE_NAME, line no: 443,mass,SIMPLE_NAME, line no: 418, 0.2366412213740458, 0.2366412213740458, 1.0
abs,SIMPLE_NAME, line no: 443,getComponentMass,SIMPLE_NAME, line no: 418, 0.2366412213740458, 0.2366412213740458, 1.0
abs,SIMPLE_NAME, line no: 443,(getTabFrontEdge() + getTabTrailingEdge()) / 2,INFIX_EXPRESSION, line no: 459, 0.2366412213740458, 0.2366412213740458, 1.0
abs,SIMPLE_NAME, line no: 443,-this.tabHeight / 2,INFIX_EXPRESSION, line no: 460, 0.2366412213740458, 0.2366412213740458, 1.0
abs,SIMPLE_NAME, line no: 443,-this.tabHeight,PREFIX_EXPRESSION, line no: 460, 0.2366412213740458, 0.2366412213740458, 1.0
abs,SIMPLE_NAME, line no: 443,finCGx+=x * tabArea,ASSIGNMENT, line no: 462, 0.2366412213740458, 0.2366412213740458, 1.0
abs,SIMPLE_NAME, line no: 443,finCGy+=y * tabArea,ASSIGNMENT, line no: 463, 0.2366412213740458, 0.2366412213740458, 1.0
abs,SIMPLE_NAME, line no: 443,points[0].x,FIELD_ACCESS, line no: 471, 0.2366412213740458, 0.2366412213740458, 1.0
abs,SIMPLE_NAME, line no: 443,points[points.length - 1].x,FIELD_ACCESS, line no: 471, 0.2366412213740458, 0.2366412213740458, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,mass,SIMPLE_NAME, line no: 418, 0.2366412213740458, 0.2366412213740458, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getComponentMass,SIMPLE_NAME, line no: 418, 0.2366412213740458, 0.2366412213740458, 1.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,2 * y0,INFIX_EXPRESSION, line no: 447, 0.2364341085271318, 0.4728682170542636, 0.5
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,2 * y1,INFIX_EXPRESSION, line no: 447, 0.2364341085271318, 0.4728682170542636, 0.5
y0,SIMPLE_NAME, line no: 443,mass,SIMPLE_NAME, line no: 418, 0.23484848484848486, 0.23484848484848486, 1.0
y0,SIMPLE_NAME, line no: 443,getComponentMass,SIMPLE_NAME, line no: 418, 0.23484848484848486, 0.23484848484848486, 1.0
y0,SIMPLE_NAME, line no: 443,(getTabFrontEdge() + getTabTrailingEdge()) / 2,INFIX_EXPRESSION, line no: 459, 0.23484848484848486, 0.23484848484848486, 1.0
y0,SIMPLE_NAME, line no: 443,-this.tabHeight / 2,INFIX_EXPRESSION, line no: 460, 0.23484848484848486, 0.23484848484848486, 1.0
y0,SIMPLE_NAME, line no: 443,-this.tabHeight,PREFIX_EXPRESSION, line no: 460, 0.23484848484848486, 0.23484848484848486, 1.0
y0,SIMPLE_NAME, line no: 443,finCGx+=x * tabArea,ASSIGNMENT, line no: 462, 0.23484848484848486, 0.23484848484848486, 1.0
y0,SIMPLE_NAME, line no: 443,finCGy+=y * tabArea,ASSIGNMENT, line no: 463, 0.23484848484848486, 0.23484848484848486, 1.0
y0,SIMPLE_NAME, line no: 443,points[0].x,FIELD_ACCESS, line no: 471, 0.23484848484848486, 0.23484848484848486, 1.0
y0,SIMPLE_NAME, line no: 443,points[points.length - 1].x,FIELD_ACCESS, line no: 471, 0.23484848484848486, 0.23484848484848486, 1.0
y1,SIMPLE_NAME, line no: 443,mass,SIMPLE_NAME, line no: 418, 0.23484848484848486, 0.23484848484848486, 1.0
y1,SIMPLE_NAME, line no: 443,getComponentMass,SIMPLE_NAME, line no: 418, 0.23484848484848486, 0.23484848484848486, 1.0
y1,SIMPLE_NAME, line no: 443,(getTabFrontEdge() + getTabTrailingEdge()) / 2,INFIX_EXPRESSION, line no: 459, 0.23484848484848486, 0.23484848484848486, 1.0
y1,SIMPLE_NAME, line no: 443,-this.tabHeight / 2,INFIX_EXPRESSION, line no: 460, 0.23484848484848486, 0.23484848484848486, 1.0
y1,SIMPLE_NAME, line no: 443,-this.tabHeight,PREFIX_EXPRESSION, line no: 460, 0.23484848484848486, 0.23484848484848486, 1.0
y1,SIMPLE_NAME, line no: 443,finCGx+=x * tabArea,ASSIGNMENT, line no: 462, 0.23484848484848486, 0.23484848484848486, 1.0
y1,SIMPLE_NAME, line no: 443,finCGy+=y * tabArea,ASSIGNMENT, line no: 463, 0.23484848484848486, 0.23484848484848486, 1.0
y1,SIMPLE_NAME, line no: 443,points[0].x,FIELD_ACCESS, line no: 471, 0.23484848484848486, 0.23484848484848486, 1.0
y1,SIMPLE_NAME, line no: 443,points[points.length - 1].x,FIELD_ACCESS, line no: 471, 0.23484848484848486, 0.23484848484848486, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,2 * y0,INFIX_EXPRESSION, line no: 447, 0.23461538461538461, 0.46923076923076923, 0.5
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,2 * y1,INFIX_EXPRESSION, line no: 447, 0.23461538461538461, 0.46923076923076923, 0.5
y0 - y1,INFIX_EXPRESSION, line no: 443,2 * y0,INFIX_EXPRESSION, line no: 447, 0.23282442748091603, 0.46564885496183206, 0.5
y0 - y1,INFIX_EXPRESSION, line no: 443,2 * y1,INFIX_EXPRESSION, line no: 447, 0.23282442748091603, 0.46564885496183206, 0.5
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,r,SIMPLE_NAME, line no: 180, 0.23076923076923078, 0.007692307692307693, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,reduce180,SIMPLE_NAME, line no: 181, 0.23076923076923078, 0.23076923076923078, 1.0
0.00001,NUMBER_LITERAL, line no: 443,mass,SIMPLE_NAME, line no: 418, 0.23076923076923078, 0.23076923076923078, 1.0
0.00001,NUMBER_LITERAL, line no: 443,getComponentMass,SIMPLE_NAME, line no: 418, 0.23076923076923078, 0.23076923076923078, 1.0
abs,SIMPLE_NAME, line no: 443,r,SIMPLE_NAME, line no: 180, 0.22900763358778625, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,reduce180,SIMPLE_NAME, line no: 181, 0.22900763358778625, 0.22900763358778625, 1.0
abs,SIMPLE_NAME, line no: 443,getComponentMass(),METHOD_INVOCATION, line no: 418, 0.22900763358778625, 0.22900763358778625, 1.0
abs,SIMPLE_NAME, line no: 443,points[0].x + points[points.length - 1].x,INFIX_EXPRESSION, line no: 471, 0.22900763358778625, 0.22900763358778625, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,r,SIMPLE_NAME, line no: 180, 0.22900763358778625, 0.007633587786259542, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,reduce180,SIMPLE_NAME, line no: 181, 0.22900763358778625, 0.22900763358778625, 1.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,y0 * y0,INFIX_EXPRESSION, line no: 448, 0.22868217054263565, 0.4573643410852713, 0.5
y0,SIMPLE_NAME, line no: 443,r,SIMPLE_NAME, line no: 180, 0.22727272727272727, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,reduce180,SIMPLE_NAME, line no: 181, 0.22727272727272727, 0.22727272727272727, 1.0
y0,SIMPLE_NAME, line no: 443,getComponentMass(),METHOD_INVOCATION, line no: 418, 0.22727272727272727, 0.22727272727272727, 1.0
y0,SIMPLE_NAME, line no: 443,points[0].x + points[points.length - 1].x,INFIX_EXPRESSION, line no: 471, 0.22727272727272727, 0.22727272727272727, 1.0
y1,SIMPLE_NAME, line no: 443,r,SIMPLE_NAME, line no: 180, 0.22727272727272727, 0.007575757575757576, 1.0
y1,SIMPLE_NAME, line no: 443,reduce180,SIMPLE_NAME, line no: 181, 0.22727272727272727, 0.22727272727272727, 1.0
y1,SIMPLE_NAME, line no: 443,getComponentMass(),METHOD_INVOCATION, line no: 418, 0.22727272727272727, 0.22727272727272727, 1.0
y1,SIMPLE_NAME, line no: 443,points[0].x + points[points.length - 1].x,INFIX_EXPRESSION, line no: 471, 0.22727272727272727, 0.22727272727272727, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,y0 * y0,INFIX_EXPRESSION, line no: 448, 0.22692307692307692, 0.45384615384615384, 0.5
y0 - y1,INFIX_EXPRESSION, line no: 443,y0 * y0,INFIX_EXPRESSION, line no: 448, 0.22519083969465647, 0.45038167938931295, 0.5
0.00001,NUMBER_LITERAL, line no: 443,r,SIMPLE_NAME, line no: 180, 0.2230769230769231, 0.007692307692307693, 1.0
0.00001,NUMBER_LITERAL, line no: 443,reduce180,SIMPLE_NAME, line no: 181, 0.2230769230769231, 0.2230769230769231, 1.0
abs,SIMPLE_NAME, line no: 443,r=MathUtil.reduce180(r),ASSIGNMENT, line no: 181, 0.22137404580152673, 0.22137404580152673, 1.0
abs,SIMPLE_NAME, line no: 443,MathUtil.reduce180(r),METHOD_INVOCATION, line no: 181, 0.22137404580152673, 0.22137404580152673, 1.0
abs,SIMPLE_NAME, line no: 443,rotation=r,ASSIGNMENT, line no: 184, 0.22137404580152673, 0.22137404580152673, 1.0
abs,SIMPLE_NAME, line no: 443,(points[0].x + points[points.length - 1].x),PARENTHESIZED_EXPRESSION, line no: 471, 0.22137404580152673, 0.22137404580152673, 1.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1),INFIX_EXPRESSION, line no: 447, 0.22093023255813954, 0.4418604651162791, 0.5
y0,SIMPLE_NAME, line no: 443,r=MathUtil.reduce180(r),ASSIGNMENT, line no: 181, 0.2196969696969697, 0.2196969696969697, 1.0
y0,SIMPLE_NAME, line no: 443,MathUtil.reduce180(r),METHOD_INVOCATION, line no: 181, 0.2196969696969697, 0.2196969696969697, 1.0
y0,SIMPLE_NAME, line no: 443,rotation=r,ASSIGNMENT, line no: 184, 0.2196969696969697, 0.2196969696969697, 1.0
y0,SIMPLE_NAME, line no: 443,(points[0].x + points[points.length - 1].x),PARENTHESIZED_EXPRESSION, line no: 471, 0.2196969696969697, 0.2196969696969697, 1.0
y1,SIMPLE_NAME, line no: 443,r=MathUtil.reduce180(r),ASSIGNMENT, line no: 181, 0.2196969696969697, 0.2196969696969697, 1.0
y1,SIMPLE_NAME, line no: 443,MathUtil.reduce180(r),METHOD_INVOCATION, line no: 181, 0.2196969696969697, 0.2196969696969697, 1.0
y1,SIMPLE_NAME, line no: 443,rotation=r,ASSIGNMENT, line no: 184, 0.2196969696969697, 0.2196969696969697, 1.0
y1,SIMPLE_NAME, line no: 443,(points[0].x + points[points.length - 1].x),PARENTHESIZED_EXPRESSION, line no: 471, 0.2196969696969697, 0.2196969696969697, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1),INFIX_EXPRESSION, line no: 447, 0.21923076923076923, 0.43846153846153846, 0.5
y0 - y1,INFIX_EXPRESSION, line no: 443,x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1),INFIX_EXPRESSION, line no: 447, 0.21755725190839695, 0.4351145038167939, 0.5
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)),PARENTHESIZED_EXPRESSION, line no: 447, 0.21705426356589147, 0.43410852713178294, 0.5
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)),PARENTHESIZED_EXPRESSION, line no: 447, 0.2153846153846154, 0.4307692307692308, 0.5
abs,SIMPLE_NAME, line no: 443,(points[0].x + points[points.length - 1].x) / 2,INFIX_EXPRESSION, line no: 471, 0.21374045801526717, 0.21374045801526717, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)),PARENTHESIZED_EXPRESSION, line no: 447, 0.21374045801526717, 0.42748091603053434, 0.5
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)) / (3 * (y0 + y1)),INFIX_EXPRESSION, line no: 447, 0.2131782945736434, 0.4263565891472868, 0.5
y0,SIMPLE_NAME, line no: 443,(points[0].x + points[points.length - 1].x) / 2,INFIX_EXPRESSION, line no: 471, 0.21212121212121213, 0.21212121212121213, 1.0
y1,SIMPLE_NAME, line no: 443,(points[0].x + points[points.length - 1].x) / 2,INFIX_EXPRESSION, line no: 471, 0.21212121212121213, 0.21212121212121213, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)) / (3 * (y0 + y1)),INFIX_EXPRESSION, line no: 447, 0.21153846153846154, 0.4230769230769231, 0.5
y0 - y1,INFIX_EXPRESSION, line no: 443,(x0 * (2 * y0 + y1) + x1 * (y0 + 2 * y1)) / (3 * (y0 + y1)),INFIX_EXPRESSION, line no: 447, 0.2099236641221374, 0.4198473282442748, 0.5
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,MAX_CANT,SIMPLE_NAME, line no: 22, 0.2076923076923077, 0.007692307692307693, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,cant,SIMPLE_NAME, line no: 199, 0.2076923076923077, 0.007692307692307693, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,clamp,SIMPLE_NAME, line no: 200, 0.2076923076923077, 0.2076923076923077, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,max,SIMPLE_NAME, line no: 231, 0.2076923076923077, 0.15384615384615385, 1.0
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,height,SIMPLE_NAME, line no: 271, 0.2076923076923077, 0.007692307692307693, 1.0
abs,SIMPLE_NAME, line no: 443,MAX_CANT,SIMPLE_NAME, line no: 22, 0.20610687022900764, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,cant,SIMPLE_NAME, line no: 199, 0.20610687022900764, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,clamp,SIMPLE_NAME, line no: 200, 0.20610687022900764, 0.20610687022900764, 1.0
abs,SIMPLE_NAME, line no: 443,max,SIMPLE_NAME, line no: 231, 0.20610687022900764, 0.15267175572519084, 1.0
abs,SIMPLE_NAME, line no: 443,height,SIMPLE_NAME, line no: 271, 0.20610687022900764, 0.007633587786259542, 1.0
abs,SIMPLE_NAME, line no: 443,getLength() / 2 - tabLength / 2,INFIX_EXPRESSION, line no: 344, 0.20610687022900764, 0.20610687022900764, 1.0
abs,SIMPLE_NAME, line no: 443,getLength() - tabLength,INFIX_EXPRESSION, line no: 347, 0.20610687022900764, 0.20610687022900764, 1.0
abs,SIMPLE_NAME, line no: 443,getLength() / 2 + tabLength / 2,INFIX_EXPRESSION, line no: 362, 0.20610687022900764, 0.20610687022900764, 1.0
abs,SIMPLE_NAME, line no: 443,x0 + x1,INFIX_EXPRESSION, line no: 444, 0.20610687022900764, 0.20610687022900764, 1.0
abs,SIMPLE_NAME, line no: 443,finCGx=(points[0].x + points[points.length - 1].x) / 2,ASSIGNMENT, line no: 471, 0.20610687022900764, 0.20610687022900764, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,MAX_CANT,SIMPLE_NAME, line no: 22, 0.20610687022900764, 0.007633587786259542, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,cant,SIMPLE_NAME, line no: 199, 0.20610687022900764, 0.007633587786259542, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,clamp,SIMPLE_NAME, line no: 200, 0.20610687022900764, 0.20610687022900764, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,max,SIMPLE_NAME, line no: 231, 0.20610687022900764, 0.15267175572519084, 1.0
y0 - y1,INFIX_EXPRESSION, line no: 443,height,SIMPLE_NAME, line no: 271, 0.20610687022900764, 0.007633587786259542, 1.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,finCGy+=(y1 + y0 * y0 / (y0 + y1)) / 3 * da,ASSIGNMENT, line no: 448, 0.2054263565891473, 0.4108527131782946, 0.5
y0,SIMPLE_NAME, line no: 443,MAX_CANT,SIMPLE_NAME, line no: 22, 0.20454545454545456, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,cant,SIMPLE_NAME, line no: 199, 0.20454545454545456, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,clamp,SIMPLE_NAME, line no: 200, 0.20454545454545456, 0.20454545454545456, 1.0
y0,SIMPLE_NAME, line no: 443,max,SIMPLE_NAME, line no: 231, 0.20454545454545456, 0.15151515151515152, 1.0
y0,SIMPLE_NAME, line no: 443,height,SIMPLE_NAME, line no: 271, 0.20454545454545456, 0.007575757575757576, 1.0
y0,SIMPLE_NAME, line no: 443,getLength() / 2 - tabLength / 2,INFIX_EXPRESSION, line no: 344, 0.20454545454545456, 0.20454545454545456, 1.0
y0,SIMPLE_NAME, line no: 443,getLength() - tabLength,INFIX_EXPRESSION, line no: 347, 0.20454545454545456, 0.20454545454545456, 1.0
y0,SIMPLE_NAME, line no: 443,getLength() / 2 + tabLength / 2,INFIX_EXPRESSION, line no: 362, 0.20454545454545456, 0.20454545454545456, 1.0
