Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,equals,SIMPLE_NAME, line no: 182, 2.0, 0.21705426356589147, 1.0, 0.07407407407407407
0.00001,NUMBER_LITERAL, line no: 443,new Coordinate(finCGx 0 0 mass),CLASS_INSTANCE_CREATION, line no: 424, 0.046153846153846156, 0.046153846153846156, 0.0, 0.06451612903225806
Math,SIMPLE_NAME, line no: 443,new Coordinate(finCGx 0 0 mass),CLASS_INSTANCE_CREATION, line no: 424, 0.04580152671755725, 0.04580152671755725, 0.0, 0.06451612903225806
abs,SIMPLE_NAME, line no: 443,new Coordinate(finCGx 0 0 mass),CLASS_INSTANCE_CREATION, line no: 424, 0.04580152671755725, 0.04580152671755725, 0.0, 0.06451612903225806
y0 - y1,INFIX_EXPRESSION, line no: 443,new Coordinate(finCGx 0 0 mass),CLASS_INSTANCE_CREATION, line no: 424, 0.04580152671755725, 0.04580152671755725, 0.0, 0.03225806451612903
y0,SIMPLE_NAME, line no: 443,new Coordinate(finCGx 0 0 mass),CLASS_INSTANCE_CREATION, line no: 424, 0.045454545454545456, 0.045454545454545456, 0.0, 0.03225806451612903
y1,SIMPLE_NAME, line no: 443,new Coordinate(finCGx 0 0 mass),CLASS_INSTANCE_CREATION, line no: 424, 0.045454545454545456, 0.045454545454545456, 0.0, 0.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,15.0,NUMBER_LITERAL, line no: 22, 0.031007751937984496, 0.031007751937984496, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,Position,SIMPLE_NAME, line no: 135, 0.031007751937984496, 0.031007751937984496, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,BOTTOM,SIMPLE_NAME, line no: 135, 0.031007751937984496, 0.031007751937984496, 0.0, 0.037037037037037035
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,Position,SIMPLE_NAME, line no: 135, 0.03076923076923077, 0.03076923076923077, 0.0, 0.058823529411764705
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,BOTTOM,SIMPLE_NAME, line no: 135, 0.03076923076923077, 0.03076923076923077, 0.0, 0.058823529411764705
0.00001,NUMBER_LITERAL, line no: 443,Position,SIMPLE_NAME, line no: 135, 0.03076923076923077, 0.03076923076923077, 0.0, 0.0
0.00001,NUMBER_LITERAL, line no: 443,BOTTOM,SIMPLE_NAME, line no: 135, 0.03076923076923077, 0.03076923076923077, 0.0, 0.0
Math,SIMPLE_NAME, line no: 443,15.0,NUMBER_LITERAL, line no: 22, 0.030534351145038167, 0.030534351145038167, 0.0, 0.0
Math,SIMPLE_NAME, line no: 443,Position,SIMPLE_NAME, line no: 135, 0.030534351145038167, 0.030534351145038167, 0.0, 0.125
Math,SIMPLE_NAME, line no: 443,BOTTOM,SIMPLE_NAME, line no: 135, 0.030534351145038167, 0.030534351145038167, 0.0, 0.16666666666666666
abs,SIMPLE_NAME, line no: 443,Position,SIMPLE_NAME, line no: 135, 0.030534351145038167, 0.030534351145038167, 0.0, 0.125
abs,SIMPLE_NAME, line no: 443,BOTTOM,SIMPLE_NAME, line no: 135, 0.030534351145038167, 0.030534351145038167, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,Position,SIMPLE_NAME, line no: 135, 0.030534351145038167, 0.030534351145038167, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,BOTTOM,SIMPLE_NAME, line no: 135, 0.030534351145038167, 0.030534351145038167, 0.0, 0.0
y0,SIMPLE_NAME, line no: 443,Position,SIMPLE_NAME, line no: 135, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0
y0,SIMPLE_NAME, line no: 443,BOTTOM,SIMPLE_NAME, line no: 135, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,Position,SIMPLE_NAME, line no: 135, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,BOTTOM,SIMPLE_NAME, line no: 135, 0.030303030303030304, 0.030303030303030304, 0.0, 0.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,15.0 * Math.PI,INFIX_EXPRESSION, line no: 22, 0.023255813953488372, 0.023255813953488372, 0.0, 0.18518518518518517
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,180,NUMBER_LITERAL, line no: 22, 0.023255813953488372, 0.023255813953488372, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,RocketComponent.Position.BOTTOM,QUALIFIED_NAME, line no: 135, 0.023255813953488372, 0.023255813953488372, 0.0, 0.12903225806451613
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,RocketComponent.Position,QUALIFIED_NAME, line no: 135, 0.023255813953488372, 0.023255813953488372, 0.0, 0.1111111111111111
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,15.0 * Math.PI,INFIX_EXPRESSION, line no: 22, 0.023076923076923078, 0.023076923076923078, 0.0, 0.29411764705882354
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,180,NUMBER_LITERAL, line no: 22, 0.023076923076923078, 0.023076923076923078, 0.0, 0.058823529411764705
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,RocketComponent.Position.BOTTOM,QUALIFIED_NAME, line no: 135, 0.023076923076923078, 0.023076923076923078, 0.0, 0.0967741935483871
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,RocketComponent.Position,QUALIFIED_NAME, line no: 135, 0.023076923076923078, 0.023076923076923078, 0.0, 0.125
0.00001,NUMBER_LITERAL, line no: 443,180,NUMBER_LITERAL, line no: 22, 0.023076923076923078, 0.023076923076923078, 0.0, 0.14285714285714285
0.00001,NUMBER_LITERAL, line no: 443,RocketComponent.Position.BOTTOM,QUALIFIED_NAME, line no: 135, 0.023076923076923078, 0.023076923076923078, 0.0, 0.03225806451612903
0.00001,NUMBER_LITERAL, line no: 443,RocketComponent.Position,QUALIFIED_NAME, line no: 135, 0.023076923076923078, 0.023076923076923078, 0.0, 0.041666666666666664
Math,SIMPLE_NAME, line no: 443,15.0 * Math.PI,INFIX_EXPRESSION, line no: 22, 0.022900763358778626, 0.022900763358778626, 0.0, 0.2857142857142857
Math,SIMPLE_NAME, line no: 443,180,NUMBER_LITERAL, line no: 22, 0.022900763358778626, 0.022900763358778626, 0.0, 0.0
Math,SIMPLE_NAME, line no: 443,RocketComponent.Position.BOTTOM,QUALIFIED_NAME, line no: 135, 0.022900763358778626, 0.022900763358778626, 0.0, 0.03225806451612903
Math,SIMPLE_NAME, line no: 443,RocketComponent.Position,QUALIFIED_NAME, line no: 135, 0.022900763358778626, 0.022900763358778626, 0.0, 0.041666666666666664
abs,SIMPLE_NAME, line no: 443,180,NUMBER_LITERAL, line no: 22, 0.022900763358778626, 0.022900763358778626, 0.0, 0.0
abs,SIMPLE_NAME, line no: 443,RocketComponent.Position.BOTTOM,QUALIFIED_NAME, line no: 135, 0.022900763358778626, 0.022900763358778626, 0.0, 0.03225806451612903
abs,SIMPLE_NAME, line no: 443,RocketComponent.Position,QUALIFIED_NAME, line no: 135, 0.022900763358778626, 0.022900763358778626, 0.0, 0.041666666666666664
y0 - y1,INFIX_EXPRESSION, line no: 443,15.0 * Math.PI,INFIX_EXPRESSION, line no: 22, 0.022900763358778626, 0.022900763358778626, 0.0, 0.21428571428571427
y0 - y1,INFIX_EXPRESSION, line no: 443,180,NUMBER_LITERAL, line no: 22, 0.022900763358778626, 0.022900763358778626, 0.0, 0.14285714285714285
y0 - y1,INFIX_EXPRESSION, line no: 443,RocketComponent.Position.BOTTOM,QUALIFIED_NAME, line no: 135, 0.022900763358778626, 0.022900763358778626, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,RocketComponent.Position,QUALIFIED_NAME, line no: 135, 0.022900763358778626, 0.022900763358778626, 0.0, 0.0
y0,SIMPLE_NAME, line no: 443,180,NUMBER_LITERAL, line no: 22, 0.022727272727272728, 0.022727272727272728, 0.0, 0.3333333333333333
y0,SIMPLE_NAME, line no: 443,RocketComponent.Position.BOTTOM,QUALIFIED_NAME, line no: 135, 0.022727272727272728, 0.022727272727272728, 0.0, 0.0
y0,SIMPLE_NAME, line no: 443,RocketComponent.Position,QUALIFIED_NAME, line no: 135, 0.022727272727272728, 0.022727272727272728, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,180,NUMBER_LITERAL, line no: 22, 0.022727272727272728, 0.022727272727272728, 0.0, 0.3333333333333333
y1,SIMPLE_NAME, line no: 443,RocketComponent.Position.BOTTOM,QUALIFIED_NAME, line no: 135, 0.022727272727272728, 0.022727272727272728, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,RocketComponent.Position,QUALIFIED_NAME, line no: 135, 0.022727272727272728, 0.022727272727272728, 0.0, 0.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,Application,SIMPLE_NAME, line no: 9, 0.015503875968992248, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,trans,SIMPLE_NAME, line no: 17, 0.015503875968992248, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getTranslator,SIMPLE_NAME, line no: 17, 0.015503875968992248, 0.015503875968992248, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,15.0 * Math.PI / 180,INFIX_EXPRESSION, line no: 22, 0.015503875968992248, 0.015503875968992248, 0.0, 0.3333333333333333
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,get,SIMPLE_NAME, line no: 27, 0.015503875968992248, 0.015503875968992248, 0.0, 0.037037037037037035
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,Application,SIMPLE_NAME, line no: 9, 0.015384615384615385, 0.007692307692307693, 0.0, 0.11764705882352941
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,trans,SIMPLE_NAME, line no: 17, 0.015384615384615385, 0.007692307692307693, 0.0, 0.17647058823529413
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,getTranslator,SIMPLE_NAME, line no: 17, 0.015384615384615385, 0.015384615384615385, 0.0, 0.17647058823529413
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,15.0 * Math.PI / 180,INFIX_EXPRESSION, line no: 22, 0.015384615384615385, 0.015384615384615385, 0.0, 0.4
Math.abs(y0 - y1),METHOD_INVOCATION, line no: 443,get,SIMPLE_NAME, line no: 27, 0.015384615384615385, 0.015384615384615385, 0.0, 0.058823529411764705
0.00001,NUMBER_LITERAL, line no: 443,Application,SIMPLE_NAME, line no: 9, 0.015384615384615385, 0.007692307692307693, 0.0, 0.0
0.00001,NUMBER_LITERAL, line no: 443,trans,SIMPLE_NAME, line no: 17, 0.015384615384615385, 0.007692307692307693, 0.0, 0.0
0.00001,NUMBER_LITERAL, line no: 443,getTranslator,SIMPLE_NAME, line no: 17, 0.015384615384615385, 0.015384615384615385, 0.0, 0.0
0.00001,NUMBER_LITERAL, line no: 443,get,SIMPLE_NAME, line no: 27, 0.015384615384615385, 0.015384615384615385, 0.0, 0.0
Math,SIMPLE_NAME, line no: 443,Application,SIMPLE_NAME, line no: 9, 0.015267175572519083, 0.007633587786259542, 0.0, 0.18181818181818182
Math,SIMPLE_NAME, line no: 443,trans,SIMPLE_NAME, line no: 17, 0.015267175572519083, 0.007633587786259542, 0.0, 0.2
Math,SIMPLE_NAME, line no: 443,getTranslator,SIMPLE_NAME, line no: 17, 0.015267175572519083, 0.015267175572519083, 0.0, 0.15384615384615385
Math,SIMPLE_NAME, line no: 443,15.0 * Math.PI / 180,INFIX_EXPRESSION, line no: 22, 0.015267175572519083, 0.015267175572519083, 0.0, 0.2
Math,SIMPLE_NAME, line no: 443,get,SIMPLE_NAME, line no: 27, 0.015267175572519083, 0.015267175572519083, 0.0, 0.25
abs,SIMPLE_NAME, line no: 443,Application,SIMPLE_NAME, line no: 9, 0.015267175572519083, 0.007633587786259542, 0.0, 0.09090909090909091
abs,SIMPLE_NAME, line no: 443,trans,SIMPLE_NAME, line no: 17, 0.015267175572519083, 0.007633587786259542, 0.0, 0.4
abs,SIMPLE_NAME, line no: 443,getTranslator,SIMPLE_NAME, line no: 17, 0.015267175572519083, 0.015267175572519083, 0.0, 0.15384615384615385
abs,SIMPLE_NAME, line no: 443,get,SIMPLE_NAME, line no: 27, 0.015267175572519083, 0.015267175572519083, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,Application,SIMPLE_NAME, line no: 9, 0.015267175572519083, 0.007633587786259542, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,trans,SIMPLE_NAME, line no: 17, 0.015267175572519083, 0.007633587786259542, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,getTranslator,SIMPLE_NAME, line no: 17, 0.015267175572519083, 0.015267175572519083, 0.0, 0.0
y0 - y1,INFIX_EXPRESSION, line no: 443,15.0 * Math.PI / 180,INFIX_EXPRESSION, line no: 22, 0.015267175572519083, 0.015267175572519083, 0.0, 0.2
y0 - y1,INFIX_EXPRESSION, line no: 443,get,SIMPLE_NAME, line no: 27, 0.015267175572519083, 0.015267175572519083, 0.0, 0.0
y0,SIMPLE_NAME, line no: 443,Application,SIMPLE_NAME, line no: 9, 0.015151515151515152, 0.007575757575757576, 0.0, 0.0
y0,SIMPLE_NAME, line no: 443,trans,SIMPLE_NAME, line no: 17, 0.015151515151515152, 0.007575757575757576, 0.0, 0.0
y0,SIMPLE_NAME, line no: 443,getTranslator,SIMPLE_NAME, line no: 17, 0.015151515151515152, 0.015151515151515152, 0.0, 0.0
y0,SIMPLE_NAME, line no: 443,get,SIMPLE_NAME, line no: 27, 0.015151515151515152, 0.015151515151515152, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,Application,SIMPLE_NAME, line no: 9, 0.015151515151515152, 0.007575757575757576, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,trans,SIMPLE_NAME, line no: 17, 0.015151515151515152, 0.007575757575757576, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,getTranslator,SIMPLE_NAME, line no: 17, 0.015151515151515152, 0.015151515151515152, 0.0, 0.0
y1,SIMPLE_NAME, line no: 443,get,SIMPLE_NAME, line no: 27, 0.015151515151515152, 0.015151515151515152, 0.0, 0.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,net,SIMPLE_NAME, line no: 1, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,sf,SIMPLE_NAME, line no: 1, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,openrocket,SIMPLE_NAME, line no: 1, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,rocketcomponent,SIMPLE_NAME, line no: 1, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,java,SIMPLE_NAME, line no: 3, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,util,SIMPLE_NAME, line no: 3, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,Arrays,SIMPLE_NAME, line no: 4, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,Collection,SIMPLE_NAME, line no: 5, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,l10n,SIMPLE_NAME, line no: 8, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,Translator,SIMPLE_NAME, line no: 8, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,startup,SIMPLE_NAME, line no: 9, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,ExternalComponent,SIMPLE_NAME, line no: 16, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,Application.getTranslator(),METHOD_INVOCATION, line no: 17, 0.007751937984496124, 0.007751937984496124, 0.0, 0.25925925925925924
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,(15.0 * Math.PI / 180),PARENTHESIZED_EXPRESSION, line no: 22, 0.007751937984496124, 0.007751937984496124, 0.0, 0.3333333333333333
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,CrossSection,SIMPLE_NAME, line no: 25, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,SQUARE,SIMPLE_NAME, line no: 27, 0.007751937984496124, 0.007751937984496124, 0.0, 0.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,trans.get("FinSet.CrossSection.SQUARE"),METHOD_INVOCATION, line no: 27, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1282051282051282
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,"FinSet.CrossSection.SQUARE",STRING_LITERAL, line no: 27, 0.007751937984496124, 0.007751937984496124, 0.0, 0.14285714285714285
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,1.00,NUMBER_LITERAL, line no: 27, 0.007751937984496124, 0.007751937984496124, 0.0, 0.14814814814814814
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,ROUNDED,SIMPLE_NAME, line no: 29, 0.007751937984496124, 0.007751937984496124, 0.0, 0.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,trans.get("FinSet.CrossSection.ROUNDED"),METHOD_INVOCATION, line no: 29, 0.007751937984496124, 0.007751937984496124, 0.0, 0.125
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,"FinSet.CrossSection.ROUNDED",STRING_LITERAL, line no: 29, 0.007751937984496124, 0.007751937984496124, 0.0, 0.13793103448275862
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,0.99,NUMBER_LITERAL, line no: 29, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,AIRFOIL,SIMPLE_NAME, line no: 31, 0.007751937984496124, 0.007751937984496124, 0.0, 0.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,trans.get("FinSet.CrossSection.AIRFOIL"),METHOD_INVOCATION, line no: 31, 0.007751937984496124, 0.007751937984496124, 0.0, 0.125
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,"FinSet.CrossSection.AIRFOIL",STRING_LITERAL, line no: 31, 0.007751937984496124, 0.007751937984496124, 0.0, 0.13793103448275862
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,0.85,NUMBER_LITERAL, line no: 31, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,String,SIMPLE_NAME, line no: 33, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,Override,SIMPLE_NAME, line no: 45, 0.007751937984496124, 0.007751937984496124, 0.0, 0.0
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,toString,SIMPLE_NAME, line no: 46, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,TabRelativePosition,SIMPLE_NAME, line no: 51, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,trans.get("FinSet.TabRelativePosition.FRONT"),METHOD_INVOCATION, line no: 53, 0.007751937984496124, 0.007751937984496124, 0.0, 0.15555555555555556
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,"FinSet.TabRelativePosition.FRONT",STRING_LITERAL, line no: 53, 0.007751937984496124, 0.007751937984496124, 0.0, 0.17647058823529413
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,trans.get("FinSet.TabRelativePosition.CENTER"),METHOD_INVOCATION, line no: 55, 0.007751937984496124, 0.007751937984496124, 0.0, 0.15217391304347827
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,"FinSet.TabRelativePosition.CENTER",STRING_LITERAL, line no: 55, 0.007751937984496124, 0.007751937984496124, 0.0, 0.17142857142857143
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,trans.get("FinSet.TabRelativePosition.END"),METHOD_INVOCATION, line no: 57, 0.007751937984496124, 0.007751937984496124, 0.0, 0.16279069767441862
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,"FinSet.TabRelativePosition.END",STRING_LITERAL, line no: 57, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1875
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,0.003,NUMBER_LITERAL, line no: 104, 0.007751937984496124, 0.007751937984496124, 0.0, 0.14814814814814814
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,0.05,NUMBER_LITERAL, line no: 117, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getFinCount,SIMPLE_NAME, line no: 144, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,setFinCount,SIMPLE_NAME, line no: 152, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getFinRotationTransformation,SIMPLE_NAME, line no: 164, 0.007751937984496124, 0.007751937984496124, 0.0, 0.14285714285714285
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getBaseRotation,SIMPLE_NAME, line no: 172, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,setBaseRotation,SIMPLE_NAME, line no: 180, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getBaseRotationTransformation,SIMPLE_NAME, line no: 189, 0.007751937984496124, 0.007751937984496124, 0.0, 0.13793103448275862
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getCantAngle,SIMPLE_NAME, line no: 195, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,setCantAngle,SIMPLE_NAME, line no: 199, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getCantRotation,SIMPLE_NAME, line no: 208, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getThickness,SIMPLE_NAME, line no: 224, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,setThickness,SIMPLE_NAME, line no: 228, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getCrossSection,SIMPLE_NAME, line no: 236, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,setCrossSection,SIMPLE_NAME, line no: 240, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,setTabHeight,SIMPLE_NAME, line no: 271, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,setTabLength,SIMPLE_NAME, line no: 284, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getTabShift,SIMPLE_NAME, line no: 293, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,setTabShift,SIMPLE_NAME, line no: 297, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getTabRelativePosition,SIMPLE_NAME, line no: 303, 0.007751937984496124, 0.007751937984496124, 0.0, 0.14814814814814814
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,setTabRelativePosition,SIMPLE_NAME, line no: 307, 0.007751937984496124, 0.007751937984496124, 0.0, 0.14814814814814814
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getFinCG,SIMPLE_NAME, line no: 397, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getComponentVolume,SIMPLE_NAME, line no: 407, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getComponentCG,SIMPLE_NAME, line no: 414, 0.007751937984496124, 0.007751937984496124, 0.0, 0.037037037037037035
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getLongitudinalUnitInertia,SIMPLE_NAME, line no: 491, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getRotationalUnitInertia,SIMPLE_NAME, line no: 532, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,getComponentBounds,SIMPLE_NAME, line no: 560, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,componentChanged,SIMPLE_NAME, line no: 600, 0.007751937984496124, 0.007751937984496124, 0.0, 0.1111111111111111
Math.abs(y0 - y1) < 0.00001,INFIX_EXPRESSION, line no: 443,Class,SIMPLE_NAME, line no: 640, 0.007751937984496124, 0.007751937984496124, 0.0, 0.07407407407407407
